Time,PIR_A105,PIR_A001,PIR_A105A,PIR_A107,PIR_A108,PIR_A109,PIR_A000,PIR_A101,PIR_A103,PIR_A201,PIR_A202,PIR_A203,PIR_A110,PIR_A111,PIR_A112,PIR_A204,PIR_A205,PIR_A206,PIR_A208,PIR_A209,PIR_A003,PIR_A210,PIR_A212,PIR_A911,PIR_A912,PIR_A911,CO2_A105,CO2_A101,CO2_A105A,CO2_A107 ,CO2_A108,CO2_A109,CO2_A000,CO2_A101,CO2_A103,CO2_A201,CO2_A202,CO2_A203,CO2_A110,CO2_A111,CO2_A112,CO2_A204,CO2_A208,CO2_A205,CO2_A206,CO2_A207,CO2_A209,CO2_A003,CO2_A212,CO2_A210,CO2_A912,CO2_A911,light,plug,devices,groundtruth
2018-03-02 7:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,535.7753,459.5849,567.033,534.7985,518.6813,442.9792,563.6142,578.7546,573.5706,500.6105,404.884,517.7045,462.0269,456.0544,723.8095,463.9805,583.6385,449.8168,515.7509,586.569,652.0146,514.7741,496.7033,585.5922,379.9756,542.5593,4.32,0.7,6,5
2018-03-02 8:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,536.7521,452.7473,567.033,526.0073,513.7973,450.7936,540.6594,577.7778,571.617,505.9829,411.7216,514.7741,456.6544,459.7978,723.8095,468.8645,581.685,446.8864,602.6862,601.7094,645.6655,548.9622,492.7961,589.9878,379.9756,542.5593,4.36,0.7,7,6
2018-03-02 8:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,536.7521,452.7473,567.033,526.0073,513.7973,450.7936,540.6594,577.7778,571.617,505.9829,411.7216,514.7741,456.6544,459.7978,723.8095,468.8645,581.685,446.8864,602.6862,601.7094,645.6655,548.9622,492.7961,589.9878,379.9756,542.5593,4.48,0.79,8,6
2018-03-02 8:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,536.7521,452.7473,567.033,526.0073,513.7973,450.7936,540.6594,577.7778,571.617,505.9829,411.7216,514.7741,456.6544,459.7978,723.8095,468.8645,581.685,446.8864,602.6862,601.7094,645.6655,548.9622,492.7961,589.9878,379.9756,542.5593,4.41,0.79,8,5
2018-03-02 8:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,542.6129,448.8401,565.5678,520.6349,510.8669,450.7936,534.7985,579.6777,566.733,497.6801,404.884,512.8206,463.9805,461.4269,721.856,473.7485,583.6385,449.8168,584.6154,578.7546,647.6191,535.7753,491.8193,589.9878,379.9756,542.5593,4.92,0.79,8,6
2018-03-02 8:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,542.6129,448.8401,565.5678,520.6349,510.8669,450.7936,534.7985,579.6777,566.733,497.6801,404.884,512.8206,463.9805,461.4269,721.856,473.7485,583.6385,449.8168,584.6154,578.7546,647.6191,535.7753,491.8193,589.9878,379.9756,534.7985,4.97,0.76,8,5
2018-03-02 8:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,542.6129,448.8401,565.5678,520.6349,510.8669,450.7936,534.7985,579.6777,566.733,497.6801,404.884,512.8206,463.9805,461.4269,721.856,473.7485,583.6385,449.8168,584.6154,578.7546,647.6191,535.7753,491.8193,589.9878,379.9756,534.7985,5,0.76,8,5
2018-03-02 8:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,537.7289,449.8168,585.5922,526.9841,506.9597,453.7241,548.9622,586.569,569.6634,498.6569,408.7912,515.7509,459.6826,458.9849,719.9023,477.6557,581.685,452.7473,568.9866,569.9634,690.5983,534.7985,493.7729,588.0342,379.9756,534.7985,5.04,0.76,10,6
2018-03-02 8:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,537.7289,449.8168,585.5922,526.9841,506.9597,453.7241,548.9622,586.569,569.6634,498.6569,408.7912,515.7509,459.6826,458.9849,719.9023,477.6557,581.685,452.7473,568.9866,569.9634,690.5983,534.7985,493.7729,588.0342,379.9756,534.7985,5.14,0.76,12,7
2018-03-02 8:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,537.7289,449.8168,585.5922,526.9841,506.9597,453.7241,548.9622,586.569,569.6634,498.6569,408.7912,515.7509,459.6826,458.9849,719.9023,477.6557,581.685,452.7473,568.9866,569.9634,690.5983,534.7985,493.7729,588.0342,379.9756,534.7985,5.08,0.79,11,7
2018-03-02 8:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,548.9622,450.7936,590.9646,532.8449,506.9597,451.7704,549.939,582.6617,568.6866,505.0061,410.7448,525.0305,466.9109,463.3805,722.8327,481.5629,589.011,463.0037,584.6154,569.9634,747.7411,546.0317,500.6105,585.5922,379.9756,534.7985,5.02,0.76,11,6
2018-03-02 8:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,548.9622,450.7936,590.9646,532.8449,506.9597,451.7704,549.939,582.6617,568.6866,505.0061,410.7448,525.0305,466.9109,463.3805,722.8327,481.5629,589.011,463.0037,584.6154,569.9634,747.7411,546.0317,500.6105,585.5922,379.9756,540.6868,5.14,0.86,10,7
2018-03-02 8:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,548.9622,450.7936,590.9646,532.8449,506.9597,451.7704,549.939,582.6617,568.6866,505.0061,410.7448,525.0305,466.9109,463.3805,722.8327,481.5629,589.011,463.0037,584.6154,569.9634,747.7411,546.0317,500.6105,585.5922,379.9756,540.6868,5.08,0.83,9,8
2018-03-02 9:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,541.6361,455.6776,589.011,532.8449,510.8669,458.6081,559.707,586.569,573.9706,514.7741,454.7009,527.0818,475.7021,464.3573,736.0195,484.9817,600.7326,463.0037,535.7753,576.801,737.9731,555.7997,506.9597,595.8486,379.9756,540.6868,5.07,0.83,10,5
2018-03-02 9:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,541.6361,455.6776,589.011,532.8449,510.8669,458.6081,559.707,586.569,573.9706,514.7741,454.7009,527.0818,475.7021,464.3573,736.0195,484.9817,600.7326,463.0037,535.7753,576.801,737.9731,555.7997,506.9597,595.8486,379.9756,540.6868,5.04,0.83,10,5
2018-03-02 9:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,541.6361,455.6776,589.011,532.8449,510.8669,458.6081,559.707,586.569,573.9706,514.7741,454.7009,527.0818,475.7021,464.3573,736.0195,484.9817,600.7326,463.0037,535.7753,576.801,737.9731,555.7997,506.9597,595.8486,379.9756,540.6868,5.04,0.83,9,5
2018-03-02 9:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,547.0085,457.6313,591.9634,538.7057,512.8206,454.7009,563.6142,594.8718,575.5242,515.7509,442.9792,534.7985,474.7253,477.0557,731.624,484.0049,606.5934,470.8181,535.7753,584.6154,736.0195,550.9158,512.8206,600.7326,379.9756,540.6868,5.64,0.93,11,6
2018-03-02 9:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,547.0085,457.6313,591.9634,538.7057,512.8206,454.7009,563.6142,594.8718,575.5242,515.7509,442.9792,534.7985,474.7253,477.0557,731.624,484.0049,606.5934,470.8181,535.7753,584.6154,736.0195,550.9158,512.8206,600.7326,379.9756,543.5897,5.17,0.93,12,6
2018-03-02 9:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,547.0085,457.6313,591.9634,538.7057,512.8206,454.7009,563.6142,594.8718,575.5242,515.7509,442.9792,534.7985,474.7253,477.0557,731.624,484.0049,606.5934,470.8181,535.7753,584.6154,736.0195,550.9158,512.8206,600.7326,379.9756,543.5897,5.12,0.9,12,7
2018-03-02 9:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,551.8926,457.6313,606.5934,527.9609,516.7277,452.7473,577.7778,633.9438,575.5242,513.7973,442.0024,540.6594,484.9817,479.9861,751.6483,484.0049,603.663,476.6789,539.6826,592.9182,750.6715,555.7997,603.663,607.5702,379.9756,543.5897,5.14,0.9,13,6
2018-03-02 9:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,551.8926,457.6313,606.5934,527.9609,516.7277,452.7473,577.7778,633.9438,575.5242,513.7973,442.0024,540.6594,484.9817,479.9861,751.6483,484.0049,603.663,476.6789,539.6826,592.9182,750.6715,555.7997,603.663,607.5702,379.9756,543.5897,5.1,0.9,13,7
2018-03-02 9:41,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,551.8926,457.6313,606.5934,527.9609,516.7277,452.7473,577.7778,633.9438,575.5242,513.7973,442.0024,540.6594,484.9817,479.9861,751.6483,484.0049,603.663,476.6789,539.6826,592.9182,750.6715,555.7997,603.663,607.5702,379.9756,543.5897,5.21,0.9,14,7
2018-03-02 9:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,564.591,455.6776,603.663,536.7521,517.7045,470.8181,577.7778,642.735,578.4546,514.7741,437.6069,539.6826,484.9817,488.2889,745.7875,489.8657,610.0122,484.9817,542.6129,593.895,744.8107,563.6142,532.8449,615.873,379.9756,543.5897,5.15,1,14,8
2018-03-02 9:51,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,564.591,455.6776,603.663,536.7521,517.7045,470.8181,577.7778,642.735,578.4546,514.7741,437.6069,539.6826,484.9817,488.2889,745.7875,489.8657,610.0122,484.9817,542.6129,593.895,744.8107,563.6142,532.8449,615.873,379.9756,558.7576,5.08,1,16,10
2018-03-02 9:56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,564.591,455.6776,603.663,536.7521,517.7045,470.8181,577.7778,642.735,578.4546,514.7741,437.6069,539.6826,484.9817,488.2889,745.7875,489.8657,610.0122,484.9817,542.6129,593.895,744.8107,563.6142,532.8449,615.873,379.9756,558.7576,5.1,1.03,15,12
2018-03-02 10:01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,558.7302,462.0269,614.7651,531.8681,517.7045,487.9121,595.8486,641.7582,602.3862,516.7277,436.6301,548.9622,488.8889,489.2657,750.6715,492.7961,609.0354,491.8193,549.939,607.5702,741.8803,572.8937,653.9683,614.8962,379.9756,558.7576,5.64,1.03,21,11
2018-03-02 10:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,558.7302,462.0269,614.7651,531.8681,517.7045,487.9121,595.8486,641.7582,602.3862,516.7277,436.6301,548.9622,488.8889,489.2657,750.6715,492.7961,609.0354,491.8193,549.939,607.5702,741.8803,572.8937,653.9683,614.8962,379.9756,558.7576,5.14,1,26,11
2018-03-02 10:11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,558.7302,462.0269,614.7651,531.8681,517.7045,487.9121,595.8486,641.7582,602.3862,516.7277,436.6301,548.9622,488.8889,489.2657,750.6715,492.7961,609.0354,491.8193,549.939,607.5702,741.8803,572.8937,653.9683,614.8962,379.9756,558.7576,5.15,1,27,14
2018-03-02 10:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,592.9182,463.9805,598.779,535.7753,523.5654,498.6569,596.8254,672.0179,621.4338,526.9841,444.9328,553.8462,492.7961,496.1033,754.3739,492.7961,616.8498,493.7729,552.8694,610.0122,752.6251,598.779,595.8486,621.7338,379.9756,558.7576,5.23,1,29,16
2018-03-02 10:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,592.9182,463.9805,598.779,535.7753,523.5654,498.6569,596.8254,672.0179,621.4338,526.9841,444.9328,553.8462,492.7961,496.1033,754.3739,492.7961,616.8498,493.7729,552.8694,610.0122,752.6251,598.779,595.8486,621.7338,379.9756,590.9646,5.28,1,28,13
2018-03-02 10:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,592.9182,463.9805,598.779,535.7753,523.5654,498.6569,596.8254,672.0179,621.4338,526.9841,444.9328,553.8462,492.7961,496.1033,754.3739,492.7961,616.8498,493.7729,552.8694,610.0122,752.6251,598.779,595.8486,621.7338,379.9756,590.9646,5.35,1,28,13
2018-03-02 10:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,589.011,463.9805,616.8498,537.7289,526.0073,508.9133,597.8022,655.9218,631.6902,526.9841,446.8864,558.7302,504.0293,499.0337,767.7656,495.7265,630.0366,497.6801,565.5678,612.9426,826.8621,606.5934,597.8022,628.5714,379.9756,590.9646,5.27,1.03,26,13
2018-03-02 10:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,589.011,463.9805,616.8498,537.7289,526.0073,508.9133,597.8022,655.9218,631.6902,526.9841,446.8864,558.7302,504.0293,499.0337,767.7656,495.7265,630.0366,497.6801,565.5678,612.9426,826.8621,606.5934,597.8022,628.5714,379.9756,590.9646,5.32,1.03,24,15
2018-03-02 10:41,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,589.011,463.9805,616.8498,537.7289,526.0073,508.9133,597.8022,655.9218,631.6902,526.9841,446.8864,558.7302,504.0293,499.0337,767.7656,495.7265,630.0366,497.6801,565.5678,612.9426,826.8621,606.5934,597.8022,628.5714,379.9756,590.9646,5.89,1.02,24,16
2018-03-02 10:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,579.7314,465.9341,618.8034,535.7753,527.9609,509.8901,599.7558,659.829,660.5059,535.7753,451.7704,562.6374,507.9365,507.3365,770.696,505.0061,632.967,506.9597,573.8705,647.6191,753.6019,643.7119,607.5702,639.8046,379.9756,590.9646,5.34,1.02,25,17
2018-03-02 10:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,579.7314,465.9341,618.8034,535.7753,527.9609,509.8901,599.7558,659.829,660.5059,535.7753,451.7704,562.6374,507.9365,507.3365,770.696,505.0061,632.967,506.9597,573.8705,647.6191,753.6019,643.7119,607.5702,639.8046,379.9756,598.779,5.39,1.03,25,16
2018-03-02 10:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,579.7314,465.9341,618.8034,535.7753,527.9609,509.8901,599.7558,659.829,660.5059,535.7753,451.7704,562.6374,507.9365,507.3365,770.696,505.0061,632.967,506.9597,573.8705,647.6191,753.6019,643.7119,607.5702,639.8046,379.9756,598.779,5.4,1.03,27,17
2018-03-02 11:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,579.7314,473.7485,643.7119,537.7289,534.7985,516.7277,603.663,643.7119,686.3911,529.9146,454.7009,568.9866,515.7509,515.1729,778.022,510.8669,635.8975,507.9365,577.7778,644.6887,788.7668,631.9902,632.967,646.6423,379.9756,598.779,5.35,1.03,28,18
2018-03-02 11:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,579.7314,473.7485,643.7119,537.7289,534.7985,516.7277,603.663,643.7119,686.3911,529.9146,454.7009,568.9866,515.7509,515.1729,778.022,510.8669,635.8975,507.9365,577.7778,644.6887,788.7668,631.9902,632.967,646.6423,379.9756,598.779,6.17,1.03,31,19
2018-03-02 11:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,579.7314,473.7485,643.7119,537.7289,534.7985,516.7277,603.663,643.7119,686.3911,529.9146,454.7009,568.9866,515.7509,515.1729,778.022,510.8669,635.8975,507.9365,577.7778,644.6887,788.7668,631.9902,632.967,646.6423,379.9756,598.779,5.48,1.03,33,17
2018-03-02 11:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,592.9182,467.8877,627.5946,539.6826,531.8681,496.7033,622.7106,646.6423,693.7283,556.7766,463.0037,579.7314,515.7509,518.0814,772.3936,514.7741,631.9902,508.9133,575.8242,652.9915,762.8816,634.9207,653.9683,648.5959,379.9756,598.779,5.51,1.06,33,20
2018-03-02 11:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,592.9182,467.8877,627.5946,539.6826,531.8681,496.7033,622.7106,646.6423,693.7283,556.7766,463.0037,579.7314,515.7509,518.0814,772.3936,514.7741,631.9902,508.9133,575.8242,652.9915,762.8816,634.9207,653.9683,648.5959,379.9756,616.8498,5.37,1.06,33,16
2018-03-02 11:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,592.9182,467.8877,627.5946,539.6826,531.8681,496.7033,622.7106,646.6423,693.7283,556.7766,463.0037,579.7314,515.7509,518.0814,772.3936,514.7741,631.9902,508.9133,575.8242,652.9915,762.8816,634.9207,653.9683,648.5959,379.9756,616.8498,5.34,1.15,33,17
2018-03-02 11:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,593.895,476.6789,625.641,542.6129,539.6826,493.7729,628.5714,647.6191,701.5315,544.5665,459.5849,580.7082,521.6118,543.9666,776.9646,523.5654,635.8975,505.9829,579.7314,644.6887,702.8083,631.0134,697.9243,653.9683,379.9756,616.8498,5.97,1.18,29,20
2018-03-02 11:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,593.895,476.6789,625.641,542.6129,539.6826,493.7729,628.5714,647.6191,701.5315,544.5665,459.5849,580.7082,521.6118,543.9666,776.9646,523.5654,635.8975,505.9829,579.7314,644.6887,702.8083,631.0134,697.9243,653.9683,379.9756,616.8498,4.75,1.18,31,22
2018-03-02 11:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,593.895,476.6789,625.641,542.6129,539.6826,493.7729,628.5714,647.6191,701.5315,544.5665,459.5849,580.7082,521.6118,543.9666,776.9646,523.5654,635.8975,505.9829,579.7314,644.6887,702.8083,631.0134,697.9243,653.9683,379.9756,616.8498,5.57,1.11,35,23
2018-03-02 11:46,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,610.0122,475.7021,626.5507,543.5897,531.8681,507.9365,623.6874,637.72,703.418,561.6606,525.0305,595.8486,517.7045,571.317,782.9059,533.8217,656.8986,556.7766,579.7314,648.5959,715.0183,632.967,727.7265,656.8986,379.9756,616.8498,4.95,1.11,36,22
2018-03-02 11:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,610.0122,475.7021,626.5507,543.5897,531.8681,507.9365,623.6874,637.72,703.418,561.6606,525.0305,595.8486,517.7045,571.317,782.9059,533.8217,656.8986,556.7766,579.7314,648.5959,715.0183,632.967,727.7265,656.8986,379.9756,627.5946,5.68,1.04,34,22
2018-03-02 11:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,610.0122,475.7021,626.5507,543.5897,531.8681,507.9365,623.6874,637.72,703.418,561.6606,525.0305,595.8486,517.7045,571.317,782.9059,533.8217,656.8986,556.7766,579.7314,648.5959,715.0183,632.967,727.7265,656.8986,379.9756,627.5946,6.11,0.98,35,22
2018-03-02 12:01,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,617.8266,470.8181,614.8821,541.6361,534.7985,498.6569,617.8266,642.735,713.7415,561.6606,469.8413,601.7094,530.8913,598.179,792.674,529.9146,635.8975,693.0403,646.6423,647.6191,710.6227,636.8743,614.8962,659.829,379.9756,627.5946,5.54,0.98,36,21
2018-03-02 12:06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,617.8266,470.8181,614.8821,541.6361,534.7985,498.6569,617.8266,642.735,713.7415,561.6606,469.8413,601.7094,530.8913,598.179,792.674,529.9146,635.8975,693.0403,646.6423,647.6191,710.6227,636.8743,614.8962,659.829,379.9756,627.5946,5.42,0.98,32,21
2018-03-02 12:11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,617.8266,470.8181,614.8821,541.6361,534.7985,498.6569,617.8266,642.735,713.7415,561.6606,469.8413,601.7094,530.8913,598.179,792.674,529.9146,635.8975,693.0403,646.6423,647.6191,710.6227,636.8743,614.8962,659.829,379.9756,627.5946,6.08,0.98,30,22
2018-03-02 12:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,610.0122,475.7021,614.8817,546.0317,529.9146,486.9353,624.6642,641.7582,721.5384,570.9402,537.7289,634.9207,534.7985,543.9666,786.8132,532.8449,638.8278,819.0477,586.569,652.0146,690.5983,636.8743,594.8718,662.7595,379.9756,627.5946,5.43,1.11,30,21
2018-03-02 12:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,610.0122,475.7021,614.8817,546.0317,529.9146,486.9353,624.6642,641.7582,721.5384,570.9402,537.7289,634.9207,534.7985,543.9666,786.8132,532.8449,638.8278,819.0477,586.569,652.0146,690.5983,636.8743,594.8718,662.7595,379.9756,636.0023,5.45,1.11,34,22
2018-03-02 12:26,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,610.0122,475.7021,614.8817,546.0317,529.9146,486.9353,624.6642,641.7582,721.5384,570.9402,537.7289,634.9207,534.7985,543.9666,786.8132,532.8449,638.8278,819.0477,586.569,652.0146,690.5983,636.8743,594.8718,662.7595,379.9756,636.0023,5.52,1.1,34,26
2018-03-02 12:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,598.779,481.5629,626.6178,543.5897,531.8681,501.5873,625.641,620.757,748.418,564.591,568.9866,716.9719,525.0305,534.1985,801.9536,529.9146,642.735,770.696,581.685,644.6887,706.7155,661.7827,591.9414,666.6666,379.9756,636.0023,5.6,1.11,35,24
2018-03-02 12:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,598.779,481.5629,626.6178,543.5897,531.8681,501.5873,625.641,620.757,748.418,564.591,568.9866,716.9719,525.0305,534.1985,801.9536,529.9146,642.735,770.696,581.685,644.6887,706.7155,661.7827,591.9414,666.6666,379.9756,636.0023,5.61,1.13,34,24
2018-03-02 12:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,598.779,481.5629,626.6178,543.5897,531.8681,501.5873,625.641,620.757,748.418,564.591,568.9866,716.9719,525.0305,534.1985,801.9536,529.9146,642.735,770.696,581.685,644.6887,706.7155,661.7827,591.9414,666.6666,379.9756,636.0023,5.65,1.1,32,23
2018-03-02 12:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,594.8718,475.7021,618.1783,548.9622,534.7985,492.7961,613.9194,625.641,735.7195,570.9402,563.6142,619.7802,530.8913,641.1583,916.7126,526.0073,648.5959,611.9658,694.9939,654.9451,714.0415,641.7582,605.6166,660.8058,379.9756,636.0023,5.6,1.11,33,23
2018-03-02 12:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,594.8718,475.7021,618.1783,548.9622,534.7985,492.7961,613.9194,625.641,735.7195,570.9402,563.6142,619.7802,530.8913,641.1583,916.7126,526.0073,648.5959,611.9658,694.9939,654.9451,714.0415,641.7582,605.6166,660.8058,379.9756,641.7582,5.65,1.08,33,23
2018-03-02 12:56,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,594.8718,475.7021,618.1783,548.9622,534.7985,492.7961,613.9194,625.641,735.7195,570.9402,563.6142,619.7802,530.8913,641.1583,916.7126,526.0073,648.5959,611.9658,694.9939,654.9451,714.0415,641.7582,605.6166,660.8058,379.9756,641.7582,5.49,1.09,34,24
2018-03-03 7:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,536.7521,433.6996,586.569,526.0073,507.9365,430.7693,529.9146,589.011,579.4314,499.6337,405.8608,505.0061,447.8633,448.2401,690.5983,453.7241,564.591,450.7936,497.6801,558.7302,640.7814,520.6349,481.5629,576.801,379.9756,488.7578,4.58,0.12,5,2
