Time,PIR_C104A,PIR_C104,PIR_C106,PIR_C106,PIR_C000,PIR_C101,PIR_C101,PIR_C101C,PIR_C103,PIR_C108,PIR_C110,PIR_C111,PIR_C201,PIR_C202,PIR_C203,PIR_C204,PIR_C205,PIR_C207,PIR_C911A,PIR_C911B,PIR_C912,CO2_C104A,CO2_C104B,CO2_C106A,CO2_C106,CO2_C000,CO2_C101,CO2_C101B,CO2_C101C,CO2_C103,CO2_C108,CO2_C110,CO2_C111,CO2_C201,CO2_C202,CO2_C203,CO2_C204,CO2_C205,CO2_C207,CO2_C911,CO2_C912,light,plug,devices,groundtruth
2018-05-15 21:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,704.1052,589.9878,423.9316,676.9231,675.9463,589.9878,562.6374,665.6899,548.939,545.4318,597.1022,657.8754,458.6081,712.5763,577.7546,601.6862,604.6166,492.7961,489.8657,665.6899,2.48,1.04,7,0
2018-05-15 21:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,704.1052,589.9878,423.9316,676.9231,675.9463,589.9878,562.6374,664.7131,548.939,545.4318,597.1022,657.8754,458.6081,712.5763,577.7546,601.6862,604.6166,492.7961,489.8657,663.7363,2.48,1,7,0
2018-05-15 21:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,686.7087,571.9599,417.5824,669.597,673.9927,585.5922,560.6838,664.7131,548.939,543.9666,598.079,658.8522,456.6544,710.6227,569.9402,608.0354,608.0354,500.6105,493.7729,663.7363,2.47,1.01,7,0
2018-05-15 21:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,686.7087,571.9599,417.5824,669.597,673.9927,585.5922,560.6838,664.7131,548.939,543.9666,598.079,658.8522,456.6544,710.6227,569.9402,608.0354,608.0354,500.6105,493.7729,663.7363,2.48,1,7,0
2018-05-15 21:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,686.7087,571.9599,417.5824,669.597,673.9927,585.5922,560.6838,664.7131,548.939,543.9666,598.079,658.8522,456.6544,710.6227,569.9402,608.0354,608.0354,500.6105,493.7729,663.7363,1.29,0.99,7,0
2018-05-16 6:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,673.9927,569.9634,417.5824,649.5726,668.6202,564.591,536.7521,645.6655,548.939,542.9897,589.2878,687.6679,475.7021,663.7363,585.569,615.8498,617.8034,498.6569,481.5629,652.0146,2.11,0.98,5.5,3
2018-05-16 6:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,673.9927,569.9634,417.5824,649.5726,668.6202,564.591,536.7521,645.6655,548.939,542.9897,589.2878,687.6679,475.7021,663.7363,585.569,615.8498,617.8034,498.6569,481.5629,652.0146,2.11,0.85,6,3
2018-05-16 6:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,673.9927,569.9634,417.5824,649.5726,668.6202,564.591,536.7521,651.0378,548.939,542.9897,589.2878,687.6679,475.7021,663.7363,585.569,615.8498,617.8034,498.6569,481.5629,653.9683,2.1,0.85,5,3
2018-05-16 6:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,672.0391,575.8242,420.0244,654.9451,662.7595,565.5678,536.7521,651.0378,548.939,546.4086,589.2878,680.8303,471.7949,664.7131,589.9646,619.757,616.8266,509.8901,484.0049,653.9683,2.1,0.9,5,2
2018-05-16 6:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,672.0391,575.8242,420.0244,654.9451,662.7595,565.5678,536.7521,651.0378,548.939,546.4086,589.2878,680.8303,471.7949,664.7131,589.9646,619.757,616.8266,509.8901,484.0049,653.9683,1.84,0.85,5,2
2018-05-16 6:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,672.0391,575.8242,420.0244,654.9451,662.7595,565.5678,536.7521,651.0378,548.939,546.4086,589.2878,680.8303,471.7949,664.7131,589.9646,619.757,616.8266,509.8901,484.0049,653.9683,1.84,0.86,5,2
2018-05-16 6:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,672.0391,577.7778,422.9548,652.9915,669.597,564.591,534.7985,651.0378,548.939,546.3691,590.2646,681.8071,470.8181,663.7363,591.9182,614.873,616.8266,506.9597,484.9817,653.9683,1.83,0.84,5,2
2018-05-16 6:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,672.0391,577.7778,422.9548,652.9915,669.597,564.591,534.7985,651.0378,548.939,546.3691,590.2646,681.8071,470.8181,663.7363,591.9182,614.873,616.8266,506.9597,484.9817,653.9683,1.84,0.87,5,2
2018-05-16 6:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,672.0391,577.7778,422.9548,652.9915,669.597,564.591,534.7985,643.7119,548.939,546.3691,590.2646,681.8071,470.8181,663.7363,591.9182,614.873,616.8266,506.9597,484.9817,652.9915,1.84,1.03,5,2
2018-05-16 6:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,675.9463,580.7082,420.0244,656.8986,666.6666,565.5678,538.7057,643.7119,548.939,547.3854,590.2646,677.8999,472.7717,661.7827,589.9646,617.8034,616.8266,472.8157,483.0281,652.9915,1.84,0.9,5,2
2018-05-16 6:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,675.9463,580.7082,420.0244,656.8986,666.6666,565.5678,538.7057,643.7119,548.939,547.3854,590.2646,677.8999,472.7717,661.7827,589.9646,617.8034,616.8266,472.8157,483.0281,652.9915,1.84,0.86,5,2
2018-05-16 6:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,675.9463,580.7082,420.0244,656.8986,666.6666,565.5678,538.7057,643.7119,548.939,547.3854,590.2646,677.8999,472.7717,661.7827,589.9646,617.8034,616.8266,472.8157,483.0281,652.9915,1.53,0.86,5,2
2018-05-16 7:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,676.9231,581.685,420.0244,657.8754,665.6899,568.0098,533.8217,643.7119,548.939,552.2694,594.1718,677.8999,474.7253,669.597,588.011,617.8034,615.8498,490.8425,484.0049,652.9915,1.97,0.85,5,2
2018-05-16 7:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,676.9231,581.685,420.0244,657.8754,665.6899,568.0098,533.8217,643.7119,548.939,552.2694,594.1718,677.8999,474.7253,669.597,588.011,617.8034,615.8498,490.8425,484.0049,652.9915,1.96,0.84,5,2
2018-05-16 7:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,676.9231,581.685,420.0244,657.8754,665.6899,568.0098,533.8217,647.6191,548.939,552.2694,594.1718,677.8999,474.7253,669.597,588.011,617.8034,615.8498,490.8425,484.0049,652.0146,1.96,0.68,5,2
2018-05-16 7:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,673.0159,576.801,421.9781,652.0146,667.6434,562.6374,533.8217,647.6191,548.939,549.339,591.2414,707.6923,504.0293,661.7827,585.569,610.9658,615.8498,515.7509,484.9817,652.0146,1.84,0.84,5,2
2018-05-16 7:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,673.0159,576.801,421.9781,652.0146,667.6434,562.6374,533.8217,647.6191,548.939,549.339,591.2414,707.6923,504.0293,661.7827,585.569,610.9658,615.8498,515.7509,484.9817,652.0146,1.84,0.95,5,3
2018-05-16 7:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,673.0159,576.801,421.9781,652.0146,667.6434,562.6374,533.8217,647.6191,548.939,549.339,591.2414,707.6923,504.0293,661.7827,585.569,610.9658,615.8498,515.7509,484.9817,652.0146,1.84,0.87,5.5,3
2018-05-16 7:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,675.9463,579.7314,421.0013,655.9218,677.8999,565.5678,531.8681,647.6191,548.939,550.3158,591.2414,712.5763,498.6569,664.7131,588.9878,616.8266,616.8266,502.5366,485.9585,652.0146,1.84,0.85,6.5,3
2018-05-16 7:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,675.9463,579.7314,421.0013,655.9218,677.8999,565.5678,531.8681,647.6191,548.939,550.3158,591.2414,712.5763,498.6569,664.7131,588.9878,616.8266,616.8266,502.5366,485.9585,652.0146,1.83,0.87,6.5,3
2018-05-16 7:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,675.9463,579.7314,421.0013,655.9218,677.8999,565.5678,531.8681,648.5959,548.939,550.3158,591.2414,712.5763,498.6569,664.7131,588.9878,616.8266,616.8266,502.5366,485.9585,651.0378,1.83,0.88,6,3
2018-05-16 7:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,681.8071,576.7735,420.0244,652.0146,666.6666,572.8937,540.6594,648.5959,548.939,551.2926,593.2419,700.8547,497.6801,659.829,588.011,612.9194,614.873,506.9597,488.8889,651.0378,1.83,0.84,5.5,3
2018-05-16 7:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,681.8071,576.7735,420.0244,652.0146,666.6666,572.8937,540.6594,648.5959,548.939,551.2926,593.2419,700.8547,497.6801,659.829,588.011,612.9194,614.873,506.9597,488.8889,651.0378,1.83,0.84,5,2
2018-05-16 7:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,681.8071,576.7735,420.0244,652.0146,666.6666,572.8937,540.6594,648.5959,548.939,551.2926,593.2419,700.8547,497.6801,659.829,588.011,612.9194,614.873,506.9597,488.8889,651.0378,2.11,1.01,5,2
2018-05-16 8:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,689.6215,571.9347,421.011,655.9218,669.597,569.9634,540.6594,648.5959,548.939,551.2926,595.1486,688.6447,484.9817,665.6899,588.011,609.0551,613.8962,500.6105,499.6337,651.0378,2.1,0.86,5,2
2018-05-16 8:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,689.6215,571.9347,421.011,655.9218,669.597,569.9634,540.6594,648.5959,548.939,551.2926,595.1486,688.6447,484.9817,665.6899,588.011,609.0551,613.8962,500.6105,499.6337,651.0378,2.29,0.85,5,2
2018-05-16 8:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,689.6215,571.9347,421.011,655.9218,669.597,569.9634,540.6594,655.9218,548.939,551.2926,595.1486,688.6447,484.9817,665.6899,588.011,609.0551,613.8962,500.6105,499.6337,651.0378,2.28,0.88,5,3
2018-05-16 8:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,680.8303,578.4029,420.0244,649.5726,664.7131,565.5678,547.0085,655.9218,548.939,553.2462,593.195,683.7607,473.7485,659.829,632.9438,610.9658,613.8962,499.6337,501.5873,651.0378,2.28,0.9,5,3
2018-05-16 8:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,680.8303,578.4029,420.0244,649.5726,664.7131,565.5678,547.0085,655.9218,548.939,553.2462,593.195,683.7607,473.7485,659.829,632.9438,610.9658,613.8962,499.6337,501.5873,651.0378,3.74,1.05,5.5,3
2018-05-16 8:26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,680.8303,578.4029,420.0244,649.5726,664.7131,565.5678,547.0085,655.9218,548.939,553.2462,593.195,683.7607,473.7485,659.829,632.9438,610.9658,613.8962,499.6337,501.5873,651.0378,3.85,1.05,6,5
2018-05-16 8:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,686.6911,573.8705,430.7693,647.6191,663.7363,570.9402,541.6361,655.9218,548.939,548.3622,596.1254,699.8779,476.6789,657.8754,672.0159,612.9194,613.8962,528.9377,501.5873,651.0378,5.08,0.98,7,5
2018-05-16 8:36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,688.6447,582.6477,421.0013,644.6984,663.7363,570.9402,541.6361,655.9218,548.939,546.4086,593.451,682.7839,475.7021,657.8754,672.0159,612.9194,613.8962,505.0061,502.5641,673.0997,5.05,0.98,8,5
2018-05-16 8:41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,688.6447,582.6477,421.0013,644.6984,663.7363,570.9402,541.6361,652.9915,548.939,546.4086,593.451,682.7839,475.7021,657.8754,672.0159,612.9194,613.8962,505.0061,502.5641,661.7827,5.05,1,8.5,7
2018-05-16 8:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,700.8547,582.6617,459.5849,647.6191,668.63,571.917,543.5897,652.9915,548.939,547.3854,596.1254,720.8792,521.6118,668.6202,693.0171,614.873,615.8498,531.8681,511.8437,661.7827,5.04,1.02,10.5,7
2018-05-16 8:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,700.8547,582.6617,459.5849,647.6191,668.63,571.917,543.5897,652.9915,548.939,547.3854,596.1254,720.8792,521.6118,668.6202,693.0171,614.873,615.8498,531.8681,511.8437,661.7827,5.05,1.01,13,8
2018-05-16 8:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,700.8547,582.6617,459.5849,647.6191,668.63,571.917,543.5897,652.9915,548.939,547.3854,596.1254,720.8792,521.6118,668.6202,693.0171,614.873,615.8498,531.8681,511.8437,661.7827,5.04,1.02,14,9
2018-05-16 9:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,707.6923,582.6617,446.8864,622.7106,664.7131,568.9866,549.939,652.9915,548.939,546.4086,595.1627,719.9023,516.7277,740.9035,705.7155,616.8266,611.9426,517.7045,505.9829,661.7827,5.23,1.52,14.5,9
2018-05-16 9:06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,707.6923,582.6617,446.8864,622.7106,664.7131,568.9866,549.939,652.9915,548.939,546.4086,595.1627,719.9023,516.7277,740.9035,705.7155,616.8266,611.9426,517.7045,505.9829,661.7827,5.47,1.35,16.5,8
2018-05-16 9:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,707.6923,582.6617,446.8864,622.7106,664.7131,568.9866,549.939,657.8754,548.939,546.4086,595.1627,719.9023,516.7277,740.9035,705.7155,616.8266,611.9426,517.7045,505.9829,666.7095,5.47,1.37,18.5,8
2018-05-16 9:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,701.8315,585.3873,505.0061,630.0366,665.6899,571.917,551.8926,657.8754,548.939,549.339,601.0094,719.9023,521.6118,759.9512,707.6691,609.0122,612.9194,527.9609,492.7961,666.7095,5.28,1.39,19,10
2018-05-16 9:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,701.8315,585.3873,505.0061,630.0366,665.6899,571.917,551.8926,657.8754,548.939,549.339,601.0094,719.9023,521.6118,759.9512,707.6691,609.0122,612.9194,527.9609,492.7961,666.7095,5.29,1.36,19.5,12
2018-05-16 9:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,701.8315,585.3873,505.0061,630.0366,665.6899,571.917,551.8926,657.8754,548.939,549.339,601.0094,719.9023,521.6118,759.9512,707.6691,609.0122,612.9194,527.9609,492.7961,666.7095,5.28,1.34,20.5,12
2018-05-16 9:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,699.8779,586.569,529.9146,636.8743,665.6899,572.8937,553.8462,657.8754,548.939,550.3158,600.0326,732.6007,523.5654,763.8583,707.678,613.8962,612.9194,527.9609,515.7509,666.7095,5.15,1.7,20,11
2018-05-16 9:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,699.8779,586.569,529.9146,636.8743,665.6899,572.8937,553.8462,657.8754,548.939,550.3158,600.0326,732.6007,523.5654,763.8583,707.678,613.8962,612.9194,527.9609,515.7509,666.7095,5.15,1.37,19.5,12
2018-05-16 9:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,699.8779,586.569,529.9146,636.8743,665.6899,572.8937,553.8462,652.9915,548.939,550.3158,600.0326,732.6007,523.5654,763.8583,707.678,613.8962,612.9194,527.9609,515.7509,680.8303,5.32,1.19,20,13
2018-05-16 9:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,724.7863,589.011,544.7131,628.5714,664.7131,570.9402,547.0085,652.9915,548.939,545.4318,600.0326,695.9707,493.7729,774.6031,693.9939,613.8962,613.8962,555.7997,529.9146,680.8303,5.33,1.34,21,13
2018-05-16 9:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,724.7863,589.011,544.7131,628.5714,664.7131,570.9402,547.0085,652.9915,548.939,545.4318,600.0326,695.9707,493.7729,774.6031,693.9939,613.8962,613.8962,555.7997,529.9146,680.8303,5.33,1.32,23,13
2018-05-16 9:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,724.7863,589.011,544.7131,628.5714,664.7131,570.9402,547.0085,652.9915,548.939,545.4318,600.0326,695.9707,493.7729,774.6031,693.9939,613.8962,613.8962,555.7997,529.9146,680.8303,5.32,1.22,24,13
2018-05-16 10:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,708.0923,584.6154,547.0085,615.873,660.8058,571.917,547.9854,652.9915,548.939,554.223,601.9862,676.9231,472.7717,771.6728,682.7607,611.9426,614.873,550.9158,523.5654,680.8303,5.33,1.39,22.5,13
2018-05-16 10:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,708.0923,584.6154,547.0085,615.873,660.8058,571.917,547.9854,652.9915,548.939,554.223,601.9862,676.9231,472.7717,771.6728,682.7607,611.9426,614.873,550.9158,523.5654,680.8303,5.09,1.36,20.5,13
2018-05-16 10:11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,708.0923,584.6154,547.0085,615.873,660.8058,571.917,547.9854,654.9451,548.939,554.223,601.9862,676.9231,472.7717,771.6728,682.7607,611.9426,614.873,550.9158,523.5654,687.6679,4.92,1.26,19.5,10
2018-05-16 10:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,690.5983,579.7314,553.8462,628.5714,663.7363,570.9402,553.8462,654.9451,548.939,549.339,604.9166,675.9463,472.7717,731.624,693.0171,611.9426,613.8962,562.6374,520.6349,687.6679,5.16,1.3,19,11
2018-05-16 10:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,690.5983,579.7314,553.8462,628.5714,663.7363,570.9402,553.8462,654.9451,548.939,549.339,604.9166,675.9463,472.7717,731.624,693.0171,611.9426,613.8962,562.6374,520.6349,687.6679,5.17,1.22,20,11
2018-05-16 10:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,690.5983,579.7314,553.8462,628.5714,663.7363,570.9402,553.8462,654.9451,548.939,549.339,604.9166,675.9463,472.7717,731.624,693.0171,611.9426,613.8962,562.6374,520.6349,687.6679,5.17,1.03,20.5,11
2018-05-16 10:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,693.0403,579.7314,564.591,624.6642,658.8522,574.8474,550.9158,654.9451,548.939,547.0653,605.8934,686.6911,471.7949,728.6935,704.7387,614.101,611.9426,564.5567,522.5886,687.6679,5.16,1.19,19.5,11
2018-05-16 10:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,693.0403,579.7314,564.591,624.6642,658.8522,574.8474,550.9158,654.9451,548.939,547.0653,605.8934,686.6911,471.7949,728.6935,704.7387,614.101,611.9426,564.5567,522.5886,687.6679,5.16,1.15,19,12
2018-05-16 10:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,693.0403,579.7314,564.591,624.6642,658.8522,574.8474,550.9158,657.8754,548.939,547.0653,605.8934,686.6911,471.7949,728.6935,704.7387,614.101,611.9426,564.5567,522.5886,674.9695,5.16,1.19,20,13
2018-05-16 10:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,696.9475,593.895,544.5665,626.6178,669.597,581.685,551.8926,657.8754,548.939,548.3622,616.1385,675.9463,471.7949,735.0427,705.7155,613.8962,616.8266,558.7302,533.8217,674.9695,5.16,1.22,21,13
2018-05-16 10:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,696.9475,593.895,544.5665,626.6178,669.597,581.685,551.8926,657.8754,548.939,548.3622,616.1385,675.9463,471.7949,735.0427,705.7155,613.8962,616.8266,558.7302,533.8217,674.9695,4.91,1.14,21,13
2018-05-16 10:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,696.9475,593.895,544.5665,626.6178,669.597,581.685,551.8926,657.8754,548.939,548.3622,616.1385,675.9463,471.7949,735.0427,705.7155,613.8962,616.8266,558.7302,533.8217,674.9695,4.92,1.19,21,11
2018-05-16 11:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,710.4884,598.779,554.823,635.8975,667.6434,586.569,565.5678,657.8754,548.939,556.1766,613.2194,682.7839,472.7717,728.6935,704.7387,613.8962,619.757,529.9146,529.9146,674.9695,4.92,1.07,21,12
2018-05-16 11:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,710.4884,598.779,554.823,635.8975,667.6434,586.569,565.5678,657.8754,548.939,556.1766,613.2194,682.7839,472.7717,728.6935,704.7387,613.8962,619.757,529.9146,529.9146,674.9695,4.92,1.21,21,12
2018-05-16 11:11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,710.4884,598.779,554.823,635.8975,667.6434,586.569,565.5678,683.6936,548.939,556.1766,613.2194,682.7839,472.7717,728.6935,704.7387,613.8962,619.757,529.9146,529.9146,685.7143,4.91,1.38,22.5,12
2018-05-16 11:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,742.8571,620.757,555.7997,689.6215,707.6923,613.9194,596.8254,683.6936,548.939,562.0374,622.0106,700.8547,491.8193,759.9512,725.7287,640.7582,636.8511,606.2734,550.9158,685.7143,4.91,1.2,23.5,10
2018-05-16 11:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,742.8571,620.757,555.7997,689.6215,707.6923,613.9194,596.8254,683.6936,548.939,562.0374,622.0106,700.8547,491.8193,759.9512,725.7287,640.7582,636.8511,606.2734,550.9158,685.7143,5.09,1.09,23,11
2018-05-16 11:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,742.8571,620.757,555.7997,689.6215,707.6923,613.9194,596.8254,683.6936,548.939,562.0374,622.0106,700.8547,491.8193,759.9512,725.7287,640.7582,636.8511,606.2734,550.9158,685.7143,5.45,1.29,21.5,11
2018-05-16 11:31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,775.58,656.8986,505.0061,730.6472,726.7399,659.829,630.0366,683.6936,548.939,597.2022,629.3366,751.6483,535.7753,745.7875,714.9951,661.6546,669.5739,630.0366,548.8645,685.7143,5.45,1.23,21.5,13
2018-05-16 11:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,775.58,656.8986,505.0061,730.6472,726.7399,659.829,630.0366,683.6936,548.939,597.2022,629.3366,751.6483,535.7753,745.7875,714.9951,661.6546,669.5739,630.0366,548.8645,685.7143,5.45,1.4,24,10
2018-05-16 11:41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,775.58,656.8986,505.0061,730.6472,726.7399,659.829,630.0366,735.0427,548.939,597.2022,629.3366,751.6483,535.7753,745.7875,714.9951,661.6546,669.5739,630.0366,548.8645,744.8107,5.46,1.05,22.5,10
2018-05-16 11:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,821.0012,682.7839,505.0061,736.0195,748.718,668.6202,649.5726,735.0427,548.939,610.3778,622.9874,780.9523,568.0098,757.9976,708.6459,685.6911,682.7607,649.5726,560.6838,744.8107,5.23,1.29,20,13
